Subject,Site,Sex,Group,Age,Date,Day,Session,Condition,trial_number,Side,baited_distractor,chose_side,correct,Comment,side_changes,material_changes,chosen_distractor,SessionED,ForReliability
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,32,r,,l,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,33,l,,r,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,34,r,,l,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,35,r,,l,0,,no,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,12,l,,r,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,13,l,,r,0,,no,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,14,r,,l,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,15,r,,l,0,,no,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,16,l,,r,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,17,r,,l,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,18,l,,r,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,19,r,,l,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,20,l,,r,0,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,21,l,,r,0,,no,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,22,r,,r,1,,yes,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,23,r,,l,0,,no,,,,1
Roy,kenya,m,young chimps,11,16/10/2018,8,1,SR,24,l,,r,0,,yes,,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,1,l,B2,r,0,,,,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,2,r,B1,l,0,,yes,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,3,l,B1,l,1,,yes,no,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,4,r,B2,r,1,,yes,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,5,l,B1,l,1,,yes,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,6,l,B2,l,1,,no,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,7,r,B2,l,0,,yes,no,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,8,r,B1,r,1,,no,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,9,l,B1,l,1,,yes,no,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,10,r,B2,r,1,,yes,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,11,l,B2,l,1,,yes,no,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,12,r,B1,r,1,,yes,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,13,r,B1,l,0,,no,no,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,14,l,B1,l,1,,yes,no,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,15,r,B2,r,1,,yes,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,16,l,B2,l,1,,yes,no,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,17,r,B1,r,1,,yes,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,18,r,B2,r,1,,no,yes,,,1
Jane,kenya,f,young chimps,14,17/10/2018,9,2,CD,19,l,B2,l,1,,yes,no,,,1
William,kenya,m,young chimps,18,17/10/2018,9,2,CD,1,l,B2,r,0,,,,,,1
William,kenya,m,young chimps,18,17/10/2018,9,2,CD,2,r,B1,l,0,,yes,yes,,,1
William,kenya,m,young chimps,18,17/10/2018,9,2,CD,3,l,B1,l,1,,yes,no,,,1
William,kenya,m,young chimps,18,17/10/2018,9,2,CD,4,r,B2,r,1,,yes,yes,,,1
William,kenya,m,young chimps,18,17/10/2018,9,2,CD,5,l,B1,l,1,,yes,yes,,,1
William,kenya,m,young chimps,18,17/10/2018,9,2,CD,6,l,B2,l,1,,no,yes,,,1
William,kenya,m,young chimps,18,17/10/2018,9,2,CD,7,r,B2,r,1,,yes,no,,,1
William,kenya,m,young chimps,18,17/10/2018,9,2,CD,8,r,B1,r,1,,no,yes,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,1,r,,l,0,,,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,2,l,,l,1,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,3,l,,l,1,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,4,r,,r,1,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,5,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,6,r,,r,1,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,7,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,8,r,,r,1,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,9,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,10,r,,r,1,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,11,r,,r,1,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,12,l,,l,1,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,13,l,,l,1,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,14,r,,r,1,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SD,15,r,,r,1,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,1,l,,r,0,,,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,2,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,3,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,4,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,5,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,6,l,,r,0,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,7,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,8,r,,l,0,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,9,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,10,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,11,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,12,l,,r,0,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,13,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,14,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,15,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,16,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,17,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,18,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,19,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,20,r,,l,0,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,21,l,,r,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,22,l,,r,0,,no,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,23,r,,l,0,,yes,,,,1
Bili,uganda,f,Uganda,21,10/12/2019,8,1,SR,24,r,,l,0,,no,,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,1,l,B2,r,0,,,,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,2,r,B1,r,1,,yes,yes,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,3,l,B1,r,0,,yes,no,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,4,r,B2,l,0,,yes,yes,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,5,l,B1,l,1,,yes,yes,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,6,l,B2,l,1,,no,yes,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,7,r,B2,r,1,,yes,no,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,8,r,B1,r,1,,no,yes,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,9,l,B1,l,1,,yes,no,,,1
Cocoa,uganda,f,Uganda,12,13/11/2019,9,2,CD,10,r,B2,r,1,,yes,yes,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,1,l,B2,l,1,,,,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,2,r,B1,r,1,,yes,yes,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,3,l,B1,r,0,,yes,no,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,4,r,B2,r,1,,yes,yes,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,5,l,B1,l,1,,yes,yes,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,6,l,B2,l,1,,no,yes,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,7,r,B2,r,1,,yes,no,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,8,r,B1,r,1,,no,yes,,,1
Indi,uganda,m,Uganda,19,24/10/2019,9,3,CD,9,l,B1,l,1,,yes,no,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,1,r,,l,0,,,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,2,l,,l,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,3,l,,r,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,4,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,5,l,,l,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,6,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,7,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,8,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,9,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,10,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,11,r,,l,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,12,l,,l,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,13,l,,r,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,14,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,15,r,,r,1,,no,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,16,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,17,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,18,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,19,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,20,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,21,l,,r,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,22,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,23,r,,r,1,,no,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,24,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,25,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,26,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,27,l,,r,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,28,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,29,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,30,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,31,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,32,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,33,l,,l,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,34,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,35,r,,r,1,,no,,,,1
Kisembo,uganda,m,Uganda,20,21/10/2019,8,1,SD,36,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,37,l,,l,1,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,38,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,39,r,,l,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,40,l,,l,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,41,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,42,l,,l,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,43,r,,r,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,44,l,,l,1,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SD,45,l,,l,1,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,1,r,,l,0,,,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,2,r,,l,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,3,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,4,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,5,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,6,l,,r,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,7,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,8,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,9,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,10,r,,l,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,11,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,12,l,,r,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,13,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,14,r,,l,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,15,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,16,l,,r,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,17,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,18,r,,l,0,,no,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,19,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,20,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,21,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,22,r,,l,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,23,l,,r,0,,yes,,,,1
Kisembo,uganda,m,Uganda,20,22/10/2019,8,2,SR,24,l,,r,0,,no,,,,1
Mawa,uganda,m,Uganda,23,15/12/2019,,3,ID,1,l, B4,l,1,,,,,,1
Mawa,uganda,m,Uganda,23,15/12/2019,,3,ID,2,l, B3,l,1,,no,yes,,,1
Mawa,uganda,m,Uganda,23,15/12/2019,,3,ID,3,r, B4,r,1,,yes,yes,,,1
Mawa,uganda,m,Uganda,23,15/12/2019,,3,ID,4,r, B3,r,1,,no,yes,,,1
Mawa,uganda,m,Uganda,23,15/12/2019,,3,ID,5,l, B4,l,1,,yes,yes,,,1
Mawa,uganda,m,Uganda,23,15/12/2019,,3,ID,6,r, B4,r,1,,yes,no,,,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,1,l,S7,r,0,,,,S8,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,2,r,S8,l,0,,yes,yes,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,3,l,S8,r,0,,yes,no,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,4,r,S7,r,1,,yes,yes,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,5,l,S7,r,0,,yes,no,S8,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,6,r,S8,r,1,,yes,yes,S8,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,7,l,S8,r,0,,yes,no,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,8,r,S7,r,1,,yes,yes,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,9,r,S8,r,1,,no,yes,S8,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,10,l,S7,r,0,,yes,yes,S8,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,11,l,S8,r,0,,no,yes,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,12,r,S7,r,1,,yes,yes,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,13,l,S7,r,0,,yes,no,S8,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,14,r,S8,r,1,,yes,yes,S8,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,15,l,S8,r,0,,yes,no,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,16,r,S7,r,1,,yes,yes,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,17,l,S7,r,0,,yes,no,S8,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,18,r,S7,r,1,,yes,no,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,19,l,S8,r,0,,yes,yes,S7,1,1
Mawa,uganda,m,Uganda,23,16/12/2019,,4,ED,20,r,S8,r,1,,yes,no,S8,1,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,21,l,S8,r,0,,yes,no,S7,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,22,r,S7,l,0,,yes,yes,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,23,l,S7,r,0,,yes,no,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,24,r,S8,r,1,,yes,yes,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,25,r,S7,l,0,,no,yes,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,26,l,S8,l,1,,yes,yes,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,27,r,S8,r,1,,yes,no,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,28,l,S7,l,1,,yes,yes,S7,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,29,r,S7,r,1,,yes,no,S7,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,30,l,S8,r,0,,yes,yes,S7,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,31,l,S7,l,1,,no,yes,S7,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,32,r,S8,r,1,,yes,yes,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,33,r,S8,r,1,,no,no,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,34,l,S8,l,1,,yes,no,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,35,r,S7,l,0,,yes,yes,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,36,l,S7,l,1,,yes,no,S7,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,37,r,S8,l,0,,yes,yes,S7,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,38,l,S8,l,1,,yes,no,S8,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,39,l,S7,l,1,,no,yes,S7,2,1
Mawa,uganda,m,Uganda,23,17/12/2019,,5,ED,40,r,S7,l,0,,yes,no,S8,2,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,1,l,S7,r,0,,,,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,2,r,S8,r,1,,yes,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,3,l,S8,l,1,,yes,no,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,4,r,S7,l,0,,yes,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,5,l,S7,r,0,,yes,no,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,6,r,S8,r,1,,yes,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,7,l,S8,l,1,,yes,no,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,8,r,S7,l,0,,yes,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,9,r,S8,r,1,,no,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,10,l,S7,r,0,,yes,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,11,l,S8,l,1,,no,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,12,l,S7,r,0,,no,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,13,r,S7,l,0,,yes,no,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,14,r,S8,r,1,,no,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,15,l,S8,l,1,,yes,no,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,16,r,S7,l,0,,yes,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,17,l,S7,r,0,,yes,no,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,18,r,S7,l,0,,yes,no,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,19,l,S8,l,1,,yes,yes,S8,1,1
Medina,uganda,f,Uganda,12,24/10/2019,11,4,ED,20,r,S8,r,1,,yes,no,S8,1,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,21,l,S8,l,1,,yes,no,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,22,r,S7,l,0,,yes,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,23,l,S7,r,0,,yes,no,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,24,r,S8,r,1,,yes,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,25,r,S7,l,0,,no,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,26,l,S8,l,1,,yes,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,27,r,S8,r,1,,yes,no,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,28,l,S7,r,0,,yes,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,29,r,S7,l,0,,yes,no,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,30,l,S8,l,1,,yes,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,31,l,S7,r,0,,no,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,32,r,S8,r,1,,yes,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,33,r,S8,r,1,,no,no,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,34,l,S8,l,1,,yes,no,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,35,r,S7,l,0,,yes,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,36,l,S7,r,0,,yes,no,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,37,r,S8,r,1,,yes,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,38,l,S8,l,1,,yes,no,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,39,l,S7,r,0,,no,yes,S8,2,1
Medina,uganda,f,Uganda,12,25/10/2019,11,5,ED,40,r,S7,l,0,,yes,no,S8,2,1
Nakuu,uganda,f,Uganda,18,23/10/2019,10,3,ID,1,l,B4,r,0,,,,,,1
Nakuu,uganda,f,Uganda,18,23/10/2019,10,3,ID,2,l,B3,l,1,,no,yes,,,1
Nakuu,uganda,f,Uganda,18,23/10/2019,10,3,ID,3,r,B4,r,1,,yes,yes,,,1
Nakuu,uganda,f,Uganda,18,23/10/2019,10,3,ID,4,r,B3,r,1,,no,yes,,,1
Nakuu,uganda,f,Uganda,18,23/10/2019,10,3,ID,5,l,B4,l,1,,yes,yes,,,1
Nakuu,uganda,f,Uganda,18,23/10/2019,10,3,ID,6,r,B4,r,1,,yes,no,,,1
Nakuu,uganda,f,Uganda,18,23/10/2019,10,3,ID,7,r,B3,r,1,,no,yes,,,1
Nakuu,uganda,f,Uganda,18,24/10/2019,11,4,ED,1,l,S7,r,0,,,,S8,1,1
Nakuu,uganda,f,Uganda,18,24/10/2019,11,4,ED,2,r,S8,r,1,,yes,yes,S8,1,1
Nakuu,uganda,f,Uganda,18,24/10/2019,11,4,ED,3,l,S8,r,0,,yes,no,S7,1,1
