Subject	Site	Sex	Group	Age	Date	Day	Session	Condition	trial_number	Side	baited_distractor	chose_side	correct	Comment	side_changes	material_changes	chosen_distractor	SessionED
Akela	kenya	f	young chimps	30	23-Nov-18		8	EDSD	20	l		l	1		yes			
Akela	kenya	f	young chimps	30	23-Nov-18		8	EDSD	21	r		r	1		yes			
Akela	kenya	f	young chimps	30	23-Nov-18		8	EDSD	22	l		r	0		yes			
Akela	kenya	f	young chimps	30	23-Nov-18		8	EDSD	23	r		r	1		yes			
Akela	kenya	f	young chimps	30	23-Nov-18		8	EDSD	24	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	1	r		r	1					
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	2	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	3	l		r	0		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	4	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	5	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	6	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	7	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	8	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	9	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	10	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	11	r		r	1		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	12	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	13	l		l	1		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	14	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	15	r		r	1		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	16	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	17	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SD	18	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	19	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	20	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	21	l		r	0		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	22	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	23	r		l	0		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	24	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	25	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	26	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	27	l		r	0		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	28	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	29	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	30	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	31	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	32	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	33	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	34	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	35	r		l	0		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	36	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	37	l		r	0		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	38	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	39	r		l	0		no			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	40	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	41	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	21/10/2018	8	1	SR	42	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	1	l	B2	r	0					
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	2	r	B1	l	0		yes	yes		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	3	l	B1	l	1		yes	no		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	4	r	B2	l	0		yes	yes		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	5	l	B1	r	0		yes	yes		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	6	l	B2	l	1		no	yes		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	7	r	B2	l	0		yes	no		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	8	r	B1	r	1		no	yes		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	9	l	B1	l	1		yes	no		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	10	r	B2	r	1		yes	yes		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	11	l	B2	l	1		yes	no		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	12	r	B1	r	1		yes	yes		
Alikaka	kenya	m	old chimps	20	22/10/2018		2	CD	13	r	B1	r	1		no	no		
Alikaka	kenya	m	old chimps	20	23/10/2018		3	ID	1	l	 B4	r	0					
Alikaka	kenya	m	old chimps	20	23/10/2018		3	ID	2	l	 B3	l	1		no	yes		
Alikaka	kenya	m	old chimps	20	23/10/2018		3	ID	3	r	 B4	r	1		yes	yes		
Alikaka	kenya	m	old chimps	20	23/10/2018		3	ID	4	r	 B3	r	1		no	yes		
Alikaka	kenya	m	old chimps	20	23/10/2018		3	ID	5	l	 B4	l	1		yes	yes		
Alikaka	kenya	m	old chimps	20	23/10/2018		3	ID	6	r	 B4	r	1		yes	no		
Alikaka	kenya	m	old chimps	20	23/10/2018		3	ID	7	r	 B3	r	1		no	yes		
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	1	l	S7	r	0				S8	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	2	r	S8	l	0		yes	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	3	l	S8	r	0		yes	no	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	4	r	S7	l	0		yes	yes	S8	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	5	l	S7	l	1		yes	no	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	6	r	S8	l	0		yes	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	7	l	S8	r	0		yes	no	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	8	r	S7	r	1		yes	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	9	r	S8	l	0		no	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	10	l	S7	l	1		yes	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	11	l	S8	r	0		no	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	12	r	S7	r	1		yes	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	13	l	S7	l	1		yes	no	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	14	r	S8	r	1		yes	yes	S8	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	15	l	S8	r	0		yes	no	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	16	r	S7	r	1		yes	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	17	l	S7	l	1		yes	no	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	18	r	S7	l	0		yes	no	S8	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	19	l	S8	r	0		yes	yes	S7	1
Alikaka	kenya	m	old chimps	20	24/10/2018		4	ED	20	r	S8	l	0		yes	no	S7	1
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	21	l	S8	r	0		yes	no	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	22	r	S7	r	1		yes	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	23	l	S7	l	1		yes	no	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	24	r	S8	l	0		yes	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	25	r	S7	l	0		no	yes	S8	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	26	l	S8	r	0		yes	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	27	r	S8	l	0		yes	no	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	28	l	S7	l	1		yes	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	29	r	S7	r	1		yes	no	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	30	l	S8	r	0		yes	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	31	l	S7	l	1		no	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	32	r	S8	l	0		yes	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	33	r	S8	r	1		no	no	S8	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	34	l	S8	r	0		yes	no	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	35	r	S7	r	1		yes	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	36	l	S7	l	1		yes	no	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	37	r	S8	l	0		yes	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	38	l	S8	r	0		yes	no	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	39	l	S7	l	1		no	yes	S7	2
Alikaka	kenya	m	old chimps	20	25/10/2018		5	ED	40	r	S7	r	1		yes	no	S7	2
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	1	l		l	1					
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	2	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	3	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	4	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	5	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	6	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	7	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	8	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	9	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	10	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	11	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	12	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	13	r		r	1		no			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	14	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	15	l		r	0		no			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	16	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	17	r		r	1		no			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	18	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	19	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	20	l		l	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	21	r		r	1		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	22	l		r	0		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	23	r		l	0		yes			
Alikaka	kenya	m	old chimps	20	27-Oct-18		6	EDSD	24	l		l	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	1	r		l	0					
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	2	l		l	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	3	l		r	0		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	4	r		l	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	5	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	6	r		l	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	7	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	8	r		r	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	9	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	10	r		r	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	11	r		r	1		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	12	l		l	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	13	l		l	1		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	14	r		r	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SD	15	r		r	1		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	1	l		r	0					
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	2	r		r	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	3	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	4	r		l	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	5	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	6	l		r	0		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	7	r		r	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	8	r		l	0		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	9	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	10	r		l	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	11	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	12	l		l	1		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	13	r		r	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	14	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	15	r		r	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	16	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	17	r		l	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	18	l		l	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	19	r		l	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	20	r		l	0		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	21	l		r	0		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	22	l		r	0		no			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	23	r		r	1		yes			
Alley	kenya	f	old chimps	31	21/11/2018	8	1	SR	24	r		l	0		no			
Alley	kenya	f	old chimps	31	23/11/2018	9	2	CD	1	l	B2	r	0					
Alley	kenya	f	old chimps	31	23/11/2018	9	2	CD	2	l	B1	l	1		no	yes		
Alley	kenya	f	old chimps	31	23/11/2018	9	2	CD	3	r	B1	r	1		yes	no		
Alley	kenya	f	old chimps	31	23/11/2018	9	2	CD	4	r	B2	r	1		no	yes		
Alley	kenya	f	old chimps	31	23/11/2018	9	2	CD	5	l	B1	l	1		yes	yes		
Alley	kenya	f	old chimps	31	23/11/2018	9	2	CD	6	l	B2	l	1		no	yes		
Alley	kenya	f	old chimps	31	23/11/2018	9	2	CD	7	r	B2	r	1		yes	no		
Alley	kenya	f	old chimps	31	24/11/2018	10	3	ID	1	l	B4	r	0					
Alley	kenya	f	old chimps	31	24/11/2018	10	3	ID	2	l	B3	l	1		no	yes		
Alley	kenya	f	old chimps	31	24/11/2018	10	3	ID	3	r	B4	r	1		yes	yes		
Alley	kenya	f	old chimps	31	24/11/2018	10	3	ID	4	r	B3	r	1		no	yes		
Alley	kenya	f	old chimps	31	24/11/2018	10	3	ID	5	l	B4	l	1		yes	yes		
Alley	kenya	f	old chimps	31	24/11/2018	10	3	ID	6	r	B4	r	1		yes	no		
Alley	kenya	f	old chimps	31	24/11/2018	10	3	ID	7	r	B3	r	1		no	yes		
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	1	l	S7	r	0				S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	2	r	S8	r	1		yes	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	3	l	S8	l	1		yes	no	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	4	r	S7	l	0		yes	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	5	l	S7	r	0		yes	no	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	6	r	S8	r	1		yes	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	7	l	S8	l	1		yes	no	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	8	r	S7	l	0		yes	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	9	r	S8	r	1		no	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	10	l	S7	l	1		yes	yes	S7	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	11	l	S8	l	1		no	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	12	r	S7	l	0		yes	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	13	l	S7	r	0		yes	no	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	14	r	S8	r	1		yes	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	15	l	S8	l	1		yes	no	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	16	r	S7	l	0		yes	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	17	l	S7	r	0		yes	no	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	18	r	S7	l	0		yes	no	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	19	l	S8	l	1		yes	yes	S8	1
Alley	kenya	f	old chimps	31	25/11/2018	11	4	ED	20	r	S8	r	1		yes	no	S8	1
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	21	l	S8	l	1		yes	no	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	22	r	S7	l	0		yes	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	23	l	S7	r	0		yes	no	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	24	r	S8	r	1		yes	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	25	r	S7	l	0		no	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	26	l	S8	l	1		yes	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	27	r	S8	r	1		yes	no	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	28	l	S7	l	1		yes	yes	S7	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	29	r	S7	l	0		yes	no	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	30	l	S8	l	1		yes	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	31	l	S7	r	0		no	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	32	r	S8	r	1		yes	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	33	r	S8	r	1		no	no	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	34	l	S8	l	1		yes	no	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	35	r	S7	l	0		yes	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	36	l	S7	r	0		yes	no	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	37	r	S8	r	1		yes	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	38	l	S8	l	1		yes	no	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	39	l	S7	r	0		no	yes	S8	2
Alley	kenya	f	old chimps	31	27/11/2018	12	5	ED	40	r	S7	l	0		yes	no	S8	2
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	1	l		r	0	did not make a choice with straw as filling material --> switched to bast				
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	2	r		l	0		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	3	l		r	0		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	4	r		l	0		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	5	l		r	0		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	6	r		r	1		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	7	l		r	0		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	8	r		r	1		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	9	l		l	1		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	10	r		l	0		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	11	l		l	1		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	12	r		r	1		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	13	r		r	1		no			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	14	l		l	1		yes			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	15	l		l	1		no			
Alley	kenya	f	old chimps	31	28/11/2018	13	6	EDSD	16	r		r	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	1	r		l	0					
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	2	l		l	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	3	l		r	0		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	4	r		r	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	5	l		l	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	6	r		r	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	7	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	8	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	9	l		l	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	10	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	11	r		r	1		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	12	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	13	l		r	0		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	14	r		r	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	15	r		r	1		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	16	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	17	r		r	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	18	l		l	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	19	r		r	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	20	l		l	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	21	l		l	1		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SD	22	r		r	1		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	23	r		l	0		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	24	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	25	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	26	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	27	l		r	0		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	28	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	29	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	30	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	31	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	32	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	33	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	34	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	35	r		l	0		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	36	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	37	l		r	0		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	38	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	39	r		l	0		no			
Amahirwe	kenya	m	old chimps	20	20/10/2018	8	1	SR	40	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	21/10/2018	8	1	SR	41	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	21/10/2018	8	1	SR	42	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	21/10/2018	8	1	SR	43	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	21/10/2018	8	1	SR	44	l		r	0		yes			
Amahirwe	kenya	m	old chimps	20	21/10/2018	8	1	SR	45	l		r	0		no			
Amahirwe	kenya	m	old chimps	20	21/10/2018	8	1	SR	46	r		l	0		yes			
Amahirwe	kenya	m	old chimps	20	22/10/2018		3	CD	1	l	B2	r	0					
Amahirwe	kenya	m	old chimps	20	22/10/2018		3	CD	2	r	B1	l	0		yes	yes		
Amahirwe	kenya	m	old chimps	20	22/10/2018		3	CD	3	l	B1	r	0		yes	no		
Amahirwe	kenya	m	old chimps	20	22/10/2018		3	CD	4	r	B2	r	1		yes	yes		
Amahirwe	kenya	m	old chimps	20	22/10/2018		3	CD	5	l	B1	l	1		yes	yes		
Amahirwe	kenya	m	old chimps	20	22/10/2018		3	CD	6	l	B2	l	1		no	yes		
Amahirwe	kenya	m	old chimps	20	22/10/2018		3	CD	7	r	B2	r	1		yes	no		
Amahirwe	kenya	m	old chimps	20	22/10/2018		3	CD	8	r	B1	r	1		no	yes		
